Title,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Musical,Mystery,Romance,Scifi,Short Film,Thriller,Western
Die Hard: With a Vengeance,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Light Touch,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Krakatoa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The L.A. Riot Spectacular,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace Is Gone,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Death Warrant,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
No Name on the Bullet,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Lightning Conductor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruthless,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Helvetica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
In His Steps,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Beales of Grey Gardens,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anaconda 3: The Offspring,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hank Williams First Nation,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Mermaids,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Amphetamine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Born Romantic,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Pulse: A Stomp Odyssey,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Chico and Rita,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Stage Struck,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
The Pick-up Artist,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Angel on My Shoulder,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
The Squaw Man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
War Comes to America,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lord Love a Duck,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Haunted Lighthouse,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Bubbling Troubles,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
The Wild Party,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
We'll Smile Again,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Drag,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Yellow Lily,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Nowhere to Run,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Don't Make Waves,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Games Men Play,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Evil Laugh,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Patriot Games,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Clockwise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Beyond Evil,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Camilla,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Went the Day Well?,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Glad All Over,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sunblocked,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Living Free,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Beethoven's 2nd,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Bobbie's Girl,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cass Timberlane,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Sleeping with the Enemy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Somewhere in Time,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
Radar Secret Service,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ladies They Talk About,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Remembrance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In The Realm of the Hackers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spree,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOL,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Matrimony's Speed Limit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Monsieur Verdoux,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Baby Mine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Island of Lost Men,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lonely are the Brave,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Coronation Street: Romanian Holiday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Hell 36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Beethoven's 4th,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
An American Crime,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
The Naked Gun 2½: The Smell of Fear,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dream Machine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Beethoven's 3rd,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
It! The Terror from Beyond Space,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Piñata,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Desperadoes of the West,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Illegal,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
The White Gorilla,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double or Mutton,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"Live a Little, Love a Little",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Diamonds on Wheels,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess of Mars,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Little Boy Lost,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Coast to Coast,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Her First Affaire,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Stall,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Mr. Woodcock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Children of a Lesser God,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Hello-Goodbye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Hobo's Christmas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Reichenbach Falls,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Schizoid,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Black Legion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shaft,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"What's Up, Doc?",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Flight for Freedom,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dead Dudes in the House,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Psychedelic Pink,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
This Year's Blonde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Speaking in Strings,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Aviator,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Seeking Justice,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Men Against the Sky,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Osterman Weekend,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Last Wave,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Easy Living,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Old Macdonald Had A Farm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Girl in a Swing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Born to Kill,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Venus,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Torrance Rises,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
That Old Feeling,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"It's a Joke, Son!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Falling,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
My Name Is Alan and I Paint Pictures,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Mini-Skirt Mob,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Klondike Fever,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Manhattan,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Tennessee Johnson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fatal Instinct,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Secret Service in Darkest Africa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gilded Lily,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Silence of the Heart,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Steam,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Hear My Song,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Written Law,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012 Doomsday,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
The Slugger's Wife,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Waterwalker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Enter the Ninja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Music Never Stopped,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Flirtation Walk,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Big Fellas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cry Wolf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Crazy to Act,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
March of Time: Inside Nazi Germany--1938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Strange Door,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Here Comes the Navy,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Comrades: Almost a Love Story,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
The Wild Scene,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Men of Two Worlds,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Bespoke Overcoat,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
American Zeitgeist,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dr. Heckyl and Mr. Hype,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Gay Divorcee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Holiday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Dragonfly Squadron,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Honeymoon Hotel,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
Alamo Bay,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CHiPs '99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear Sarah,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jumpin' Jack Flash,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
There Will Be Blood,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Infinite Justice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Deep Cover,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Somebody Waiting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Coastal Command,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Don't Be a Sucker!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S*P*Y*S,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cry, the Beloved Country",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mosaic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frequent Flyer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Real Dirt on Farmer John,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Britney Spears: Live From Miami - The Onyx Hotel Tour,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Buck Privates,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowfinger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gang Cops,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Richard III,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Broadcast News,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
The Errand Boy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
When You Come Home,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paper Tiger,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Runaway Princess,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Heart of a Champion: The Ray Mancini Story,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Food for Fighters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Assassination Games,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Wife Takes a Flyer,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Ride,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I Wonder Who's Kissing Her Now,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tremors 4: The Legend Begins,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1
Terminal Voyage,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Defection of Simas Kudirka,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jazzin' for Blue Jean,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
The Muppet Christmas Carol,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Black and White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Paperland: The Bureaucrat Observed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Blind Company,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Smiley,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sea Wife,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Voodoo Dawn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
The Time of Your Life,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
So This Is Harris!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Three Little Bops,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brother's Justice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jasper, Texas",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Extremities,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Let's Sing With Popeye,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
See Spot Run,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Tiara Tahiti,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
No Looking Back,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
The Phantom in the House,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
The House of the Arrow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Cornbread, Earl and Me",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Urgh! A Music War,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Way Out West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Falcon Strikes Back,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
Grind,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quiet Please!,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking on Heaven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Open Season,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Tiger Next Door,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000 Miles,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Man Who Invented the Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Very Thought of You,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I Yabba-Dabba Do!,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Put Yourself in His Place,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Dirty Little Billy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sally Bishop,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Ice People,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"C'mon, Let's Live a Little",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A Lady's Morals,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Men of Crisis: The Harvey Wallinger Story,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Project Nim,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Fools of Fortune,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
The One,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Paradise Lost: The Child Murders at Robin Hood Hills,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Last Man Standing,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
Blood on the Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Americanese,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Lying,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A Kid for Two Farthings,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Gone Are the Dayes,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"No Retreat, No Surrender 2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbary Coast Gent,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bad,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
Private's Progress,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nun's Story,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jungle Jim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expiration Date,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Rigoletto,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Ruby Gentry,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.5: Apocalypse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Journey to the Center of the Earth,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Me and You and Everyone We Know,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Our Gang Follies of 1936,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
Rainbow Over Texas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Target for Tonight,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bad for Business,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
The Ice Pirates,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Stag,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
U.F.O.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Great,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Body Parts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bushido Blade,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
The World Gone Mad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Deep End,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Nightwatch,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
Breakthrough,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn Matters,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charlie & Me,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Pit Fighter,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Country Girl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
The Garden of Allah,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Suspect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Undefeated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Independent,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Ain't That Ducky,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Save Virgil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Maltese Falcon,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
Hype!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
After the Axe,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Who Killed Nancy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dauria,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
The Belle of Bar-Z Ranch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
In the Cool of the Day,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Dark Shadows,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Black Watch,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
White Zombie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Seven Minutes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Golden Dawn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Radiance: The Experience of Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lost In Oz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Harpist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jaws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rats & Bullies : The Dawn-Marie Wesley Story,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hail the Conquering Hero,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Groundstar Conspiracy,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Yours for the Asking,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Before Stonewall,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
West of the Pesos,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Balls Out: Gary The Tennis Coach,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coral Reef Adventure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
End of the Spear,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Zero Effect,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
Gold of the Seven Saints,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Harrison Bergeron,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eavesdrop,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Mortuary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Raiders of Ghost City,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cutting Class,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
When Knights Were Cold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Before the Rain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Walking on Water,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Pre-Hysterical Hare,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
The Great Mouse Detective,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Jin: Making of a Rap Star,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pulse,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Megaforce,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Wild Ride,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
School's Out,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Black Zoo,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Jaws 3-D,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Felicity,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Freeze Frame,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
School of Rock,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
The Four Masked Men,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Shield Around the K: The Story of K Records,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tweet Zoo,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Castle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pleasure of His Company,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Deb and Sisi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hangover Square,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Pound,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Happy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Young Poisoner's Handbook,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Somehow Good,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
All Hands on Deck,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Return to Lonesome Dove,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
Mansfield Park,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
Triple Trouble,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
